ID,label
26586,1
290,1
27330,0
28182,1
24968,0
40696,0
24636,1
38953,1
50122,0
49614,1
10043,1
12883,0
49797,0
45499,1
2628,0
9666,0
1636,1
33133,0
23969,1
37912,0
14609,1
48275,0
34684,0
19479,1
2335,0
20467,1
1084,0
10321,0
7897,0
34362,1
916,1
28580,0
19508,0
19371,0
39056,0
14243,0
39415,0
20315,0
33596,0
24049,0
38434,0
18649,0
39163,1
18882,0
14738,0
47308,0
32783,0
37015,1
40074,1
43523,1
49794,1
23329,1
36206,0
40667,0
23241,0
3283,0
42040,1
9564,1
10424,1
10067,1
43408,1
50993,1
8968,1
39488,0
44544,1
16391,1
45651,1
817,1
39187,0
27425,0
32894,1
38399,1
29546,0
22923,0
49934,1
30548,0
40884,0
21123,0
44741,0
41343,1
14476,0
27089,1
2194,1
34228,1
19227,1
34681,1
28126,1
16232,1
41399,0
37898,1
48286,0
21019,1
30359,0
45083,1
24348,1
47444,1
46877,1
5880,1
36030,1
37657,1
28615,1
30052,1
45803,0
15847,0
17579,1
39032,1
24876,0
15933,1
35314,1
24985,1
22469,1
21606,0
21630,0
49165,1
243,0
48623,1
21101,0
43578,1
27523,1
1820,1
18872,1
42585,1
3160,1
1111,0
4885,1
11619,0
7978,1
42479,0
36113,1
45529,0
20493,1
40881,1
28823,0
35961,1
25855,0
13062,0
12909,0
32905,1
21699,1
44540,0
31754,0
7482,1
49287,1
25732,1
3856,0
23727,1
24902,1
36322,0
8840,0
22442,0
27119,0
14194,0
43541,1
14769,1
14027,0
38132,1
25531,0
33508,0
23861,0
45597,1
5146,0
42876,0
42507,0
26440,1
21104,0
43340,0
2140,0
5784,0
26640,0
28095,0
4921,0
34138,1
39153,1
32271,1
40242,0
2239,0
42996,0
30609,1
8527,0
37069,0
51238,1
3605,1
49610,0
38528,0
10612,1
50613,0
41588,1
25503,1
41614,1
29989,0
6827,0
29721,1
48876,1
39609,0
6478,0
35756,1
38358,1
27618,0
19635,1
48512,0
29586,0
32068,1
24707,0
50888,1
8259,1
38154,1
17559,1
33011,0
35845,1
36662,0
39905,1
37414,1
696,1
23765,0
4118,0
41640,1
1144,0
8568,1
27186,0
34753,0
34642,1
29315,1
26028,1
36159,1
51512,0
25730,0
32166,0
13819,1
26344,1
8563,0
34461,1
2802,0
8765,0
14109,1
9071,0
52180,0
9968,1
28483,0
50718,0
9816,0
32051,0
47501,0
4007,0
19394,1
39823,0
6441,0
2097,0
48820,1
40469,1
43520,0
43136,1
35939,1
15556,1
46950,1
48753,1
49004,1
48669,0
51720,0
6095,0
11620,0
29410,0
21068,1
43996,0
10279,1
50954,1
38153,1
2943,0
50179,0
44402,0
11286,1
5270,0
12074,1
42702,1
21802,1
19186,0
19007,1
37151,0
45381,0
21848,1
14694,1
33923,1
23104,0
23743,1
1602,1
42536,1
34662,1
27861,0
30811,0
22648,1
12163,1
17499,1
35935,0
50198,0
30840,1
48308,1
13321,0
8434,0
28252,0
11670,1
2770,0
48375,0
5451,1
11056,1
40819,0
14472,1
1341,1
29825,0
30895,0
38129,1
17887,1
16663,1
48232,1
6595,1
16740,0
26263,0
6484,0
5826,1
48830,0
26425,1
28991,0
8550,1
1119,1
32485,0
19818,0
20861,1
27460,1
6786,1
27913,0
46816,1
33842,0
50091,0
16952,1
5448,1
31079,0
32361,1
18373,0
3883,1
33071,0
43493,1
28654,1
20704,1
34835,0
42321,0
18482,0
27760,0
17088,0
30884,0
12923,1
18154,1
40174,1
31505,1
38440,0
12402,0
26430,1
10928,0
48262,0
22888,1
32201,1
25703,1
47563,0
41411,1
1606,0
21127,1
42192,1
28140,1
3260,1
46943,0
19521,0
50664,1
27064,1
22679,1
45948,1
7735,0
6159,1
45409,1
46897,0
39741,0
17724,1
47143,0
10253,1
27661,1
2491,0
41158,0
45429,1
43149,0
38796,0
11444,1
31069,1
12079,0
17531,0
27318,1
12209,0
45558,1
25586,1
28625,0
44779,0
15017,0
27775,0
24422,0
13908,1
46392,0
10836,0
6207,1
3119,1
10986,0
20802,0
179,1
33657,1
19848,0
52397,0
8158,0
40691,1
10773,1
28235,1
17191,1
16849,1
33277,1
47357,0
48970,0
3078,0
33940,0
4075,1
8874,0
47188,0
36150,1
19775,1
49560,1
39753,0
33368,1
22439,0
15158,1
39214,0
27159,0
24013,0
22750,1
12808,1
26672,1
38211,1
45683,0
31380,0
32165,1
14081,0
35352,0
7179,1
13812,1
27732,0
23134,1
48770,0
19225,0
36470,1
34586,1
43897,0
5289,1
41142,1
719,0
23760,1
8270,0
29169,1
28234,1
48248,0
35104,1
10544,0
50032,0
28058,0
34629,1
8102,1
44318,0
40468,0
18374,0
11904,0
14159,0
25158,1
23292,1
33089,0
27811,0
52417,1
37053,1
52366,0
4986,1
23435,1
33844,1
47533,0
13652,1
50887,1
14359,1
45471,0
51838,1
29535,1
50139,1
41789,1
38074,1
47826,1
8832,0
35506,0
34432,1
2359,1
24226,1
48780,0
37717,0
22614,0
36201,1
23276,0
10882,0
14733,0
4726,0
1112,1
17794,0
44829,1
25587,1
28836,1
7790,0
24327,1
36379,0
18512,0
14724,0
7346,1
50625,1
13907,1
12815,0
14383,1
42741,1
14616,1
44448,1
759,0
2564,0
21586,0
32036,0
44613,1
47589,0
27406,0
6934,1
5834,0
45702,1
14993,1
43033,0
35140,0
8771,1
30011,1
10439,0
27564,1
50457,1
35986,0
14393,1
26354,1
8144,0
28053,1
23981,1
4706,0
39380,0
26610,0
51640,0
12114,1
7459,1
27320,0
49850,0
39739,0
36951,1
21206,1
28814,1
50893,1
14481,0
35911,1
21527,1
35680,1
10404,0
11840,0
29806,1
46261,0
8947,0
13204,0
5492,0
393,0
3204,1
48493,0
22512,0
48588,1
38462,1
50874,0
48090,0
43335,0
39347,0
2324,1
17785,1
51402,0
37279,1
35683,0
30126,0
11895,1
4497,0
47993,1
49875,1
18657,0
51360,0
21503,1
3726,1
14078,1
23552,1
46730,0
8717,1
14345,1
46130,0
23959,0
1319,1
17557,0
8367,1
23225,1
22444,1
11494,1
50982,1
46720,0
15997,1
14199,0
30074,1
27446,1
23008,0
2063,1
40255,1
9849,1
20993,0
38568,1
17586,0
39321,0
32591,1
36045,1
5009,0
10480,1
2655,0
15658,1
44365,0
2384,1
10147,1
16464,0
22548,0
567,0
5477,0
37958,1
37816,1
9859,1
39020,1
31550,0
52313,0
42938,1
44049,0
39192,0
9596,1
7801,1
160,0
37598,1
20663,0
21634,0
40372,1
36130,0
30119,0
45122,0
40907,1
1923,1
34600,0
22713,1
49436,0
34469,1
51721,0
9693,0
14107,1
35420,1
47487,1
3963,0
4588,1
9998,0
38880,0
41812,1
32306,0
28161,1
9520,1
8101,1
32384,1
23505,0
32792,1
50495,1
3417,1
48884,1
5548,0
36366,1
25169,1
16227,1
19735,0
46651,0
46046,1
6005,0
6618,1
34722,1
29173,0
20709,0
27671,1
4576,1
31917,0
31331,1
15435,1
19838,1
36725,0
33517,1
10412,1
16086,1
37708,1
30037,1
21272,1
8431,1
836,0
18103,0
32524,1
9637,1
13840,1
1685,0
11006,1
14314,0
12039,1
10790,0
46945,1
51470,0
42431,0
44481,1
10165,0
46379,0
49659,0
45559,0
10686,1
37249,1
18193,0
6378,0
4956,1
29066,1
47610,1
4281,1
51123,1
19946,1
7598,0
42793,0
37746,0
46989,0
44137,1
34743,0
25951,1
35878,0
47419,1
19430,0
47323,1
41056,1
46516,1
48870,1
50834,1
27325,1
19935,0
29683,0
26602,0
19196,1
50357,1
8405,0
5897,0
6227,0
38655,0
6860,0
36315,1
5038,1
51517,1
28510,1
19951,1
4016,1
51675,0
35073,1
18301,1
50674,1
46765,1
31551,1
13468,0
21828,0
8921,0
40718,1
40893,1
952,0
47417,0
17587,1
9790,0
42252,1
51945,0
21974,1
41445,0
17033,1
46828,1
27416,0
31576,0
20892,1
43955,0
50507,1
34708,0
21688,1
52336,0
24076,0
31534,0
25391,0
15741,0
52532,1
8942,0
15011,1
24725,1
35894,0
51392,1
7747,1
44012,1
43253,1
11043,0
32245,1
46205,1
43148,1
21456,0
26677,0
41770,0
27500,1
14751,0
25965,1
20734,0
27757,1
18514,0
12589,1
2409,1
42474,1
30763,1
35729,0
19153,0
38853,1
29491,1
35262,0
40383,1
18662,0
45148,1
28887,1
37111,0
36002,0
25199,0
23111,1
43818,0
7108,1
46453,0
16015,0
22724,1
35539,1
15253,0
45874,1
10688,0
29671,0
19732,0
34403,1
12271,1
50462,1
825,0
22206,0
21113,1
35553,0
2449,1
20797,0
47379,1
12418,1
21577,0
33736,0
11344,0
40041,0
31648,1
13467,0
29483,1
41829,1
3215,0
26992,0
24452,0
33757,1
24885,0
20627,1
14902,1
27259,1
38911,0
39824,0
2854,0
46429,0
18244,1
45365,1
49705,1
7376,0
11768,1
16560,0
52492,1
25906,0
28931,1
50640,1
32866,1
6396,1
11053,0
21258,1
48022,1
30283,0
2683,0
49041,0
38393,0
28681,1
5559,1
10347,0
28129,1
26386,0
44872,0
52433,0
37216,1
8682,1
4292,1
22602,1
22496,0
36504,0
49670,1
37089,0
46313,0
42652,1
11647,0
32325,0
46395,0
41356,0
49533,0
49982,0
48566,1
33688,0
34308,0
17821,1
69,1
14717,1
5570,1
50398,1
18708,1
4923,0
28623,0
14775,0
24317,0
8694,1
22023,0
49576,1
20785,0
28917,1
4223,1
51871,0
3408,0
31461,1
46221,1
40991,1
8296,0
27062,1
27764,0
40705,1
40310,1
8965,1
4202,1
7701,1
40015,0
1861,0
35220,0
3887,1
2966,1
45977,0
9595,1
19262,0
25495,0
28046,1
11022,0
14412,1
12695,0
44208,1
6684,1
122,0
35649,0
12839,1
30964,0
14513,1
3535,1
28208,0
27900,1
2790,1
31968,1
46944,1
35026,1
22110,0
7231,0
42378,0
475,1
6648,0
17249,0
50749,0
44868,0
6636,1
3846,0
10068,1
9831,1
50969,1
21611,1
1561,1
27211,1
28059,0
37548,1
8182,1
48172,1
9801,1
19079,1
34777,0
23972,1
22771,1
39699,1
36578,1
18171,1
30062,1
56,0
34498,1
35682,0
1841,0
29925,0
7180,1
30137,0
1009,0
37126,1
5104,1
42865,0
9892,1
18691,1
35405,1
36673,0
14300,1
24606,0
12827,0
13893,1
26619,0
29691,0
26574,1
20436,1
26416,1
38914,0
22900,1
40946,0
33156,1
6742,1
9770,1
4517,1
28661,0
36429,1
9887,0
9741,0
24275,0
26824,1
42384,1
25075,1
8185,0
32248,1
49767,0
22232,1
8288,0
40191,1
30670,1
42697,1
42237,1
19846,0
17902,0
27889,1
11505,1
14520,0
14646,0
15241,1
23851,1
2752,0
21661,0
36176,1
7128,0
41788,1
35752,1
20034,0
41785,0
39487,0
5258,1
27440,0
18951,0
19711,0
27554,1
23472,0
34162,0
21591,1
11682,1
23638,1
9774,0
48390,1
31644,0
2659,1
25354,1
22334,1
43142,1
18969,1
35215,0
18211,1
26776,1
10530,0
41667,0
8435,0
662,0
27517,1
29476,0
2447,0
8057,0
35448,1
19555,1
8445,0
23266,0
47628,0
49882,1
27203,1
13977,1
26375,1
15182,0
52434,0
13110,0
134,0
25259,0
15111,1
12856,1
38026,1
39550,1
28966,1
42227,1
8906,0
13594,1
29244,1
30613,1
51927,0
51889,1
5290,1
31449,0
48026,1
28167,1
44594,1
37567,0
7979,1
10324,0
49484,0
5843,1
40794,1
31480,1
24405,1
9287,1
41673,0
25651,0
51486,0
1005,0
20703,1
27742,0
9489,1
45536,0
7136,0
9933,1
42287,0
50570,1
39843,1
35191,1
36186,0
26897,1
38092,0
29562,0
10866,0
40264,1
15744,1
12239,1
51257,0
25067,1
39746,0
33664,1
17487,1
27235,1
37110,1
9670,0
2027,0
4766,0
3216,1
38669,1
21020,0
32238,1
17638,0
18886,0
30350,0
23623,1
4354,1
17446,0
44507,1
44665,1
8701,1
21018,0
25659,1
28914,0
19738,0
7705,1
3166,1
8693,0
51466,1
28455,0
15088,0
43853,1
5119,1
20346,0
35655,0
23919,0
29708,0
30552,1
5197,0
2996,0
45680,1
10650,1
44136,0
5264,0
32328,1
42640,1
48919,0
4646,0
39620,0
50033,0
20776,1
5208,1
23174,1
50275,0
28862,1
47396,1
18626,1
31418,1
33827,0
37629,0
49956,1
19432,1
15340,1
45594,1
11750,1
51089,0
5672,0
46880,0
44610,1
49935,0
36296,1
7831,1
38102,1
27996,0
47662,1
46660,1
36580,0
10787,1
19324,0
3600,0
32312,1
898,0
6280,0
37165,1
8862,1
45319,1
25497,1
44974,0
51654,1
36033,0
10595,1
7141,1
22257,1
28092,1
45267,1
31792,0
27456,0
43798,0
11171,0
12214,0
40013,1
47280,1
7356,1
52214,0
44030,1
47732,0
5120,0
47298,0
18079,0
5609,1
46393,0
14761,0
9239,0
2451,0
22035,1
34260,1
43774,1
35861,1
33422,1
3760,1
21280,1
44624,0
4089,0
25910,0
44776,0
46967,1
16250,1
36070,1
4839,1
7986,1
26225,0
45456,0
45145,1
30798,0
16322,0
11492,1
43305,0
39305,1
729,1
26475,1
27518,0
2087,1
36519,1
23922,0
16784,1
48675,0
50134,1
52112,0
3995,0
6413,0
41621,1
11234,1
2552,0
6106,0
27393,0
11789,1
30968,0
13887,0
808,1
24993,1
22615,1
42159,1
27131,1
41328,0
8260,1
11530,1
29294,1
13240,1
38577,0
42050,1
7229,0
45227,0
27968,0
26121,1
6469,0
9265,1
5787,1
3514,1
4241,0
19041,1
16900,0
34920,0
51305,0
12592,1
27990,0
6069,0
47052,0
37968,1
21455,0
15171,1
31292,0
27301,1
49012,1
31027,0
42458,1
34338,1
25515,1
37933,0
5866,1
50195,1
17752,1
50320,1
46747,1
11425,0
34097,0
20581,1
9179,0
37652,1
2561,0
26634,1
26517,1
48455,1
12984,1
7196,1
41798,1
23460,0
47602,1
6274,0
20126,1
46419,1
35225,0
19911,0
33854,0
43907,1
25698,1
302,1
29790,1
47863,1
5136,0
40237,0
9519,1
52148,1
9851,1
7431,0
27755,0
28534,0
16041,1
27897,1
6414,1
9398,0
24848,0
10535,1
29797,1
45406,0
1326,1
24642,1
8955,0
46426,0
13916,1
15395,1
40582,1
36338,1
50137,1
17015,0
2798,0
21362,0
29782,1
38789,0
13075,1
2774,1
31098,0
9949,0
7687,1
31761,0
1653,1
22204,0
26631,0
14396,1
41055,1
919,1
1546,0
10477,1
37822,1
38,1
47181,0
14858,1
12730,0
36948,1
6247,1
25054,0
23917,1
30832,0
1140,1
37321,0
20115,0
24836,1
20880,0
49349,1
40903,0
11906,1
36912,0
52065,0
25180,1
48098,0
15552,1
46783,1
16118,0
6732,1
36838,1
43915,0
22569,0
16657,1
44270,0
46445,1
11795,1
44480,1
38465,1
12082,0
32775,0
51426,1
14845,0
4334,0
25623,0
30631,1
13841,1
18703,1
4430,1
9342,1
4474,0
233,1
18489,1
45136,0
36869,0
17123,1
45514,1
11294,1
13314,1
18551,1
26840,0
15073,1
28166,0
25918,0
40528,0
518,0
12179,1
30382,1
20605,1
21906,0
44245,0
22757,1
37977,0
30083,0
26085,1
39071,1
21139,1
9429,0
39312,0
43733,0
25276,0
39483,0
2874,1
3499,1
15030,1
40673,0
34500,1
31363,0
42442,0
29418,1
39332,0
13043,0
9783,1
48397,0
6957,0
5085,1
39482,0
31836,1
30145,0
37679,1
30293,1
21821,1
30838,1
50443,0
49861,0
43825,0
46548,1
26239,0
9074,0
7537,0
17955,1
45423,0
20141,1
1603,1
39177,0
45307,1
34862,1
43993,0
35790,0
47359,0
8373,0
49091,1
4190,1
8090,0
32962,1
41409,1
34848,1
40559,0
35121,1
26232,1
28696,0
17083,0
15471,1
35714,1
40765,1
15645,0
22239,0
3438,1
17709,0
39399,1
26381,1
16814,1
48875,0
39459,1
44774,0
30279,0
42714,1
26268,0
2496,0
47696,1
7919,0
5345,0
48548,1
27653,1
23836,1
2134,0
16881,1
36806,1
46555,1
38354,1
3483,1
19248,0
30030,1
21435,1
20617,1
5898,0
34373,1
34404,1
33101,1
18311,1
26372,0
48350,1
11008,1
51986,1
14151,0
4569,0
37934,1
17250,1
17197,1
16945,0
50000,0
35453,0
35364,1
50413,1
3164,0
28064,1
24726,1
13084,0
50029,0
19663,0
3256,1
7659,0
22238,0
28771,1
35431,0
49067,1
41300,0
29789,1
9073,0
19782,0
46233,1
28753,1
15049,0
4548,0
21222,0
4563,1
3676,1
42859,0
35417,1
20193,0
7353,0
19070,1
34009,0
27750,0
45238,1
37039,1
47053,0
8625,0
40491,0
1969,1
30801,1
9799,1
20199,1
12780,0
19101,1
35257,0
9876,1
36102,1
41582,1
30825,0
32748,1
5733,0
29967,0
6847,1
26843,0
41775,1
50822,1
31862,0
12228,1
42275,1
7510,1
41049,0
5744,1
37953,1
21651,1
51669,1
44341,0
4034,0
23345,1
21508,1
7668,0
16575,1
2825,0
29526,1
36748,0
3633,0
28212,1
21501,1
21233,1
24938,1
4786,0
16646,0
34054,0
17077,0
13032,1
50868,0
28702,0
41511,1
48014,0
18338,0
37019,1
38484,1
15104,0
15255,1
2603,1
6409,0
17193,1
16113,1
31031,1
14046,1
17356,1
28949,0
32503,1
23369,0
36447,0
41983,1
28219,1
34575,1
6829,1
35775,1
10913,1
9264,0
4604,0
39698,1
29334,0
30720,1
19178,1
37237,0
43087,0
35096,0
43109,0
9744,0
41005,0
2371,1
4400,0
34360,0
32414,0
5651,1
46742,0
39943,1
32297,1
12817,0
20866,0
5554,0
13636,0
3427,1
45801,0
10211,1
34626,0
9424,1
30873,1
15825,0
36520,0
24526,0
16867,1
51344,0
28522,1
28686,1
1276,1
22925,1
3137,1
2459,0
19752,0
1286,0
1666,1
11616,0
29750,1
1860,0
27707,0
3329,1
10282,0
39615,0
33298,1
28588,1
25081,1
4810,0
19755,0
51813,0
38788,0
37642,1
4377,1
38366,0
19531,1
15286,0
42127,0
31526,0
40145,0
48243,1
14661,1
26947,1
32628,1
26059,0
14611,0
18774,1
19031,1
31090,0
47169,1
46147,0
3938,1
7899,1
4436,1
20985,0
4249,0
34407,1
42940,0
33261,0
17367,1
7973,1
36914,1
42402,1
39880,1
44052,1
43679,0
21317,0
35136,0
18282,0
37319,1
22036,1
2353,1
27430,1
42763,0
9505,0
14442,1
44902,1
36058,1
45786,1
18787,0
40972,1
39361,0
14688,0
16776,0
49157,1
35537,1
27243,1
48712,0
11630,1
35245,0
18118,0
21900,0
43288,0
50617,0
31921,1
41816,0
52454,0
17912,1
10199,1
26343,1
26334,0
30677,1
25963,1
43444,1
48382,1
47652,0
46075,1
154,1
42515,0
22171,0
32456,1
48440,0
42511,1
10326,1
23709,1
8548,1
52084,0
15951,1
3888,1
47033,0
3662,1
50061,1
2755,1
26189,0
19699,1
24382,0
2169,1
37446,0
27822,0
30517,0
12696,0
51196,1
49040,0
33971,1
46184,0
13708,1
7529,0
22517,0
17527,0
42020,1
45791,1
38873,0
39981,1
6320,0
26911,0
4539,1
21925,0
14747,1
50315,1
25674,0
21075,1
10723,1
47531,1
6889,0
34145,0
50237,0
11979,1
7624,1
47860,1
45271,1
40336,0
41118,1
38506,1
13155,1
11920,0
40227,1
16590,0
31260,1
30151,1
11065,1
43423,1
51641,1
45913,0
1608,0
16242,1
20733,0
16398,0
23106,1
38586,0
34891,0
17622,0
35945,0
23520,1
2726,1
32295,0
11822,0
51607,0
31738,1
40206,1
11146,1
15869,1
23604,1
28039,1
52023,1
50101,1
24375,0
11101,1
27354,0
51379,0
14528,0
20470,1
31622,0
51820,0
48197,0
41809,0
45451,0
4206,0
40199,0
6653,1
49622,1
2994,1
17779,1
28664,0
42502,0
36776,1
32542,1
27656,1
43379,1
45789,1
47751,0
24669,1
48449,0
25150,1
31854,1
672,0
14822,1
36152,0
39401,0
49316,1
34630,0
15738,1
3155,1
17196,1
18414,0
11484,1
45686,1
38138,0
33955,0
10039,0
3968,1
22675,1
35987,1
16735,0
17988,0
19004,0
6908,1
43239,1
8813,1
38087,1
15827,0
9271,0
43922,1
21421,0
39535,1
40339,1
41265,1
23846,1
22983,0
39787,0
40708,1
23754,0
31093,0
22268,1
6564,1
50671,0
44680,1
9492,0
21639,1
48813,0
20112,1
29384,0
52354,1
30659,0
18366,0
21978,0
30755,1
25332,0
33457,0
31477,1
24230,1
4136,0
49903,0
45901,1
50766,0
39008,1
8276,0
39243,1
14182,0
530,1
11406,1
14219,1
44215,1
47681,1
4530,0
8553,0
40069,0
1337,1
3455,1
2979,0
28048,1
25819,1
35132,0
50924,0
2767,1
27623,1
41127,1
3451,1
28413,1
33271,1
12635,1
19049,1
12990,1
48233,1
8871,1
41231,1
3113,0
51998,1
10099,1
46323,1
33491,0
49668,0
37810,1
25546,0
42024,0
8081,1
12979,0
47561,1
8329,1
42498,0
19807,0
16724,0
13678,0
3639,0
26984,1
22981,1
13856,0
22971,1
12789,1
6633,1
17734,0
34780,0
35604,1
25003,0
1218,0
27583,0
49076,0
6972,1
18724,0
25170,0
41213,0
29834,0
3073,0
28672,1
18375,0
10936,1
38976,1
20808,0
16031,1
10169,0
31263,1
20101,0
9309,1
6375,0
23596,1
34113,0
32513,1
14891,0
38597,1
31896,0
20270,1
35636,1
4316,0
28157,1
2845,1
25205,1
28397,0
30772,0
30568,0
49413,0
441,1
21794,1
14494,1
28210,1
13520,0
29749,0
20277,1
23015,1
6016,1
36454,1
47986,1
23833,1
6097,0
12778,0
39329,1
38380,1
1550,1
17428,0
48123,1
38446,1
36792,1
14461,1
26315,1
16504,0
25505,0
16471,1
2818,1
19961,0
25143,0
27219,1
49512,1
1556,1
45724,1
47587,0
14262,1
19010,0
34869,1
32753,1
8404,1
47098,1
22530,0
47833,1
43040,1
3035,1
30318,0
4336,1
52223,1
29658,1
19952,1
45864,1
14875,0
30173,1
14873,1
5036,0
20571,1
40298,0
10735,1
18572,0
34660,0
51146,1
44161,1
39971,1
34947,1
30217,1
38205,1
12795,1
3349,0
50665,0
8839,0
48206,1
2934,0
17885,0
2231,1
12532,0
43122,0
33938,1
51670,0
12595,1
44424,0
2863,1
36529,0
36800,0
52134,0
44702,0
29791,1
38195,1
42678,0
16694,1
26950,0
9939,0
31614,1
36701,1
36191,0
19853,1
7574,1
16875,1
20616,0
6335,1
37688,1
21290,0
25002,0
47113,1
16551,1
32565,1
41762,0
35766,1
40376,1
17591,1
45327,1
38987,0
43602,1
38027,1
31233,1
40546,0
43189,1
9651,0
7970,1
39871,0
22856,0
34507,0
11928,0
20123,1
23001,1
29971,0
2273,1
10019,1
12831,1
22160,1
46206,0
39519,1
43141,0
17331,0
47401,1
40125,0
13995,1
17825,1
52571,0
7300,0
50879,1
12742,0
36029,1
8521,0
42202,1
22054,0
17839,1
5013,1
18318,1
39027,0
38927,1
34592,1
11230,0
22725,0
7168,0
46437,1
12826,0
19253,1
52055,1
27310,1
28193,0
50046,1
34692,1
47303,1
47320,1
47761,0
27154,1
42016,0
7169,1
11003,0
11278,1
32805,0
12003,1
7762,1
16475,1
34059,1
30770,1
47375,0
35555,1
40937,0
36100,1
19742,0
48064,1
23500,0
13277,0
24498,1
40747,1
44283,0
39091,0
34606,0
41881,0
33816,0
22379,1
4291,1
1379,0
42556,0
48251,1
51866,1
32567,1
51558,0
780,0
19609,1
16912,1
31173,0
40114,0
1143,1
23531,1
10271,0
8780,1
2909,0
16233,1
10483,1
4613,0
26373,0
2931,0
2782,0
50689,1
27258,1
25804,0
21257,0
21804,1
6233,0
50403,1
24021,0
50586,1
47353,1
45417,1
6262,0
38159,0
29736,0
21319,0
17706,1
14637,0
50819,1
6136,1
34744,0
38486,1
10106,1
47428,0
4284,0
52017,1
16944,0
8528,0
18034,1
31771,1
23943,1
4462,1
26233,1
21299,1
24000,0
10876,0
39762,0
12219,0
35344,1
11384,1
11791,0
7410,1
21570,0
37047,0
13233,1
9995,1
28671,0
52386,1
40303,0
3956,1
38258,1
27697,1
51711,0
17097,0
26815,1
15239,1
43282,0
12265,1
46920,1
12274,1
8416,0
27401,0
39756,1
9201,0
15581,1
50092,1
51298,1
20886,1
31897,0
48478,1
45617,0
19358,1
3617,1
38483,1
32995,1
12359,1
17068,0
45538,0
14505,0
13053,0
36385,0
20548,1
9961,0
12322,0
30937,1
12618,1
51896,1
4592,0
5462,0
18484,0
29949,1
9958,0
36133,0
40504,1
31742,1
30317,0
14222,0
2191,0
50882,1
48942,1
37449,0
48396,1
29341,0
25471,1
8340,1
19300,1
17524,1
45728,0
50017,1
22597,0
38000,0
16761,0
5563,0
28393,1
51981,1
51460,1
2183,0
49994,1
15035,1
301,1
8140,1
11684,1
20424,1
29344,1
8841,1
14065,0
11653,1
13625,0
52545,1
10395,1
32848,1
8054,0
11873,0
193,1
48835,1
3001,0
11201,1
6875,1
918,1
33787,1
47456,1
35254,1
17278,1
2189,0
4847,0
886,1
19767,1
44042,1
45030,0
7752,0
11135,1
20468,1
50659,0
24224,1
15990,0
3118,0
31185,1
31556,1
44101,0
35416,0
45194,1
30992,0
14719,0
5901,1
34574,1
19716,0
18348,1
22643,1
43398,1
29702,1
25516,1
32750,0
49199,0
4167,1
33326,0
22356,1
1878,1
50608,0
39323,1
9419,1
35982,0
21471,0
46581,1
8126,0
18279,1
51009,1
2426,1
39304,1
21629,0
20753,0
52406,0
29558,0
20682,0
33394,0
4595,1
16528,1
40024,1
9110,0
44117,0
4357,1
217,1
3638,1
25862,0
52294,1
31186,1
2532,0
18267,0
15156,1
6038,0
14080,0
32336,0
37981,1
6445,1
46378,1
6440,0
26674,0
48049,0
51584,0
26469,0
30583,1
15782,0
44113,1
24657,1
38888,1
26702,1
27717,0
8325,1
11227,1
18962,0
12830,0
5529,1
37651,0
32001,0
49907,1
10142,1
24884,0
33661,0
50380,1
271,1
6624,1
46004,0
26192,1
25036,1
37788,1
29578,1
18228,1
50452,1
46954,1
41106,1
12103,1
20312,0
29241,1
41385,0
49902,0
42727,0
26396,0
4327,1
1797,1
39613,0
5918,0
7996,0
27431,0
49613,1
9163,1
39330,0
868,1
11085,0
32831,1
28758,1
765,0
40341,1
34978,0
34897,0
6117,1
10268,1
7916,0
22801,0
9629,0
22464,0
52078,0
5693,1
30617,1
11352,0
18078,0
40657,0
12041,1
24808,1
7333,1
35042,1
32422,1
9882,0
2126,1
3702,0
42936,1
18925,1
15924,1
29080,1
28847,1
50727,1
41555,0
23029,1
25715,1
17261,0
24611,0
20368,1
43851,1
47657,0
17016,0
46736,0
47393,0
42021,0
14941,1
35381,0
49715,1
38954,0
26482,1
19497,1
5699,1
269,0
3729,0
42758,0
32070,0
35164,0
29926,1
4724,0
41622,1
32493,1
11854,0
47013,0
19728,1
6152,1
38531,0
46052,0
40538,1
16826,0
51333,1
17093,0
1283,0
49801,0
19599,0
1063,0
41240,1
21901,1
20429,0
17895,0
35167,1
11063,1
16690,0
5015,0
35764,1
32782,0
2427,0
10719,0
42448,1
20691,1
5380,1
18950,1
18176,1
21458,1
35195,0
15392,0
43860,1
47571,0
24700,0
6554,0
30013,0
31376,0
32382,1
570,1
12029,0
27405,0
21100,0
49315,1
51301,0
16880,1
19103,0
38066,1
19759,1
6611,1
23499,0
16151,1
47191,1
41493,0
12468,0
24052,0
34230,1
20407,0
27356,0
9574,1
47186,1
49900,0
16781,1
32011,1
4973,0
47249,1
24676,0
27067,0
21197,1
16810,1
34493,0
515,1
40966,1
19304,0
39692,0
22662,1
25773,0
23218,1
4918,0
45902,0
38131,0
27667,0
11141,0
9624,0
2257,0
28124,1
14479,0
12078,0
7476,1
16344,1
26970,1
43269,0
25031,1
37576,1
45096,0
16635,1
37487,0
23407,1
38073,1
4518,0
20284,0
21180,1
49402,1
37745,1
6234,1
19348,1
27736,1
30979,0
15083,0
26771,0
40745,0
16839,0
33346,0
27526,1
19096,0
4121,1
46948,0
4485,1
30768,1
17044,0
40002,0
1531,1
38585,0
3788,1
39779,0
9612,1
42722,0
12895,1
23916,1
21077,1
43672,0
9640,0
36273,0
